     1.203294    0.163830
     1.203076    0.162716
     1.202857    0.160913
     1.202803    0.158962
     1.202941    0.156958
     1.203232    0.155031
     1.203625    0.153186
     1.204167    0.151179
     1.204805    0.149510
     1.205923    0.147591
     1.207297    0.145892
     1.208385    0.144649
     1.209107    0.143746
     1.209441    0.143167
     1.209488    0.142844
     1.209411    0.142686
     1.209335    0.142620
     1.209236    0.142566
     1.209034    0.142506
     1.208822    0.142476
     1.208638    0.142467
     1.208470    0.142468
     1.208246    0.142478
     1.207948    0.142503
     1.207654    0.142539
     1.207382    0.142579
     1.207061    0.142632
     1.206713    0.142697
     1.206353    0.142769
     1.205925    0.142861
     1.205510    0.142956
     1.204961    0.143086
     1.204194    0.143276
     1.203458    0.143463
     1.202490    0.143715
     1.200305    0.144277
     1.198495    0.144700
     1.197292    0.144947
     1.196235    0.145140
     1.195205    0.145308
     1.194220    0.145452
     1.193123    0.145598
     1.191628    0.145788
     1.189844    0.146032
     1.188247    0.146284
     1.186652    0.146563
     1.185005    0.146869
     1.183126    0.147235
     1.180862    0.147687
     1.178715    0.148118
     1.176662    0.148530
     1.174567    0.148955
     1.172360    0.149411
     1.170165    0.149876
     1.167999    0.150348
     1.165824    0.150835
     1.163620    0.151341
     1.161386    0.151865
     1.159140    0.152404
     1.156897    0.152953
     1.154666    0.153512
     1.152448    0.154080
     1.150239    0.154657
     1.148035    0.155246
     1.145832    0.155847
     1.143630    0.156461
     1.141429    0.157087
     1.139232    0.157724
     1.137039    0.158373
     1.134850    0.159033
     1.132666    0.159705
     1.130486    0.160388
     1.128309    0.161082
     1.126137    0.161788
     1.123968    0.162505
     1.121804    0.163233
     1.119644    0.163972
     1.117487    0.164722
     1.115333    0.165482
     1.113183    0.166253
     1.111035    0.167035
     1.108889    0.167826
     1.106745    0.168628
     1.104603    0.169439
     1.102463    0.170259
     1.100324    0.171088
     1.098186    0.171926
     1.096050    0.172771
     1.093915    0.173623
     1.091780    0.174482
     1.089645    0.175348
     1.087509    0.176219
     1.085372    0.177094
     1.083233    0.177975
     1.081093    0.178858
     1.078951    0.179744
     1.076808    0.180630
     1.074667    0.181516
     1.072526    0.182399
     1.070387    0.183279
     1.068248    0.184154
     1.066109    0.185024
     1.063970    0.185887
     1.061831    0.186742
     1.059689    0.187589
     1.057547    0.188426
     1.055402    0.189253
     1.053255    0.190067
     1.051106    0.190868
     1.048954    0.191655
     1.046799    0.192428
     1.044640    0.193184
     1.042478    0.193923
     1.040311    0.194645
     1.038140    0.195349
     1.035965    0.196033
     1.033786    0.196697
     1.031602    0.197341
     1.029412    0.197964
     1.027218    0.198565
     1.025020    0.199144
     1.022816    0.199701
     1.020608    0.200235
     1.018395    0.200747
     1.016178    0.201235
     1.013956    0.201700
     1.011729    0.202142
     1.009498    0.202561
     1.007261    0.202956
     1.005021    0.203329
     1.002776    0.203678
     1.000529    0.204004
     0.998279    0.204308
     0.996027    0.204589
     0.993774    0.204848
     0.991518    0.205084
     0.989261    0.205300
     0.987002    0.205494
     0.984741    0.205668
     0.982481    0.205822
     0.980220    0.205956
     0.977960    0.206069
     0.975699    0.206163
     0.973436    0.206237
     0.971169    0.206291
     0.968896    0.206329
     0.966617    0.206353
     0.964332    0.206365
     0.962041    0.206368
     0.959745    0.206366
     0.957444    0.206363
     0.955141    0.206362
     0.952836    0.206363
     0.950531    0.206364
     0.948226    0.206364
     0.945919    0.206364
     0.943613    0.206364
     0.941306    0.206364
     0.939000    0.206364
     0.936693    0.206364
     0.934386    0.206364
     0.932079    0.206364
     0.929772    0.206364
     0.927465    0.206364
     0.925159    0.206364
     0.922852    0.206364
     0.920545    0.206364
     0.918238    0.206364
     0.915931    0.206364
