6.021450108	-0.823790764
6.015375566	-0.89814204
6.027659405	-0.971722741
6.057556376	-1.040068797
6.103252658	-1.099033719
5.975522494	-1.080299228
5.848127502	-1.059340283
5.721145781	-1.036027093
5.594656068	-1.010231511
5.468736485	-0.981832229
5.343461918	-0.950722279
5.218903362	-0.91682058
5.095145873	-0.880094213
4.972251133	-0.840571173
4.850252157	-0.798365909
4.72913605	-0.753705715
4.608804844	-0.70694944
4.489091576	-0.658622556
4.369734972	-0.609424847
4.250380703	-0.560224335
4.130623073	-0.512034312
4.010026237	-0.465943223
3.888255219	-0.423052534
3.765121508	-0.384359681
3.640530869	-0.350629443
3.514593122	-0.322363737
3.387517418	-0.299764331
3.259553065	-0.282769995
3.130894238	-0.271122627
3.002457046	-0.264478551
2.87297442	-0.2623437
2.781069658	-0.2623437
2.689164896	-0.2623437
2.597260134	-0.2623437
2.505355372	-0.2623437
2.41345061	-0.2623437
2.321545849	-0.2623437
2.229641087	-0.2623437
2.137736325	-0.2623437
2.045831563	-0.2623437
1.953926801	-0.2623437
1.862022039	-0.2623437
1.770117277	-0.2623437
1.678212515	-0.2623437
1.586307753	-0.2623437
1.494402991	-0.2623437
1.40249823	-0.2623437
1.310593468	-0.2623437
1.218688706	-0.2623437
1.126783944	-0.2623437
1.034879182	-0.2623437
0.94297442	-0.2623437
0.849563775	-0.261376936
0.756119479	-0.258344735
0.662772071	-0.253000275
0.5696437	-0.24500441
0.476863833	-0.233873179
0.384589631	-0.218881852
0.293235054	-0.198917028
0.203788474	-0.172182359
0.117967383	-0.135220242
0.041962313	-0.081112037
0	0
0.05297589	0.109963215
0.157922847	0.179887686
0.274334239	0.229307654
0.395005208	0.267089116
0.517881936	0.297011922
0.642153106	0.32103297
0.767190011	0.340274328
0.892732634	0.355497792
1.018659894	0.367236833
1.144874315	0.375877247
1.271286367	0.381711244
1.397804087	0.384969398
1.524330515	0.385840917
1.650828728	0.384485554
1.777286226	0.381038393
1.903679901	0.375615964
2.029986681	0.368320843
2.156182722	0.359244893
2.282242912	0.34847169
2.408146062	0.336077763
2.53388482	0.322132479
2.659451248	0.306700056
2.784837061	0.289840369
2.910033519	0.271609595
3.035031311	0.252060735
3.159820173	0.231244075
3.284391829	0.209206983
3.408745529	0.185992975
3.532881202	0.161642917
3.656798622	0.136195329
3.780497313	0.109686544
3.90397647	0.082150846
4.027234892	0.053620577
4.150270926	0.024126245
4.273082412	-0.006303398
4.395666644	-0.03764128
4.518020324	-0.069861944
4.640139531	-0.102941494
4.762022586	-0.136858366
4.883674003	-0.171594538
5.005093635	-0.207132536
5.126280801	-0.243456518
5.247234495	-0.280552328
5.367953321	-0.318407489
5.488435435	-0.357011198
5.60867849	-0.396354333
5.728679571	-0.43642947
5.848435132	-0.477230906
5.967940924	-0.518754699
6.087191924	-0.560998715
6.206182243	-0.603962695
6.140770094	-0.639827205
6.086108761	-0.690592852
6.045514494	-0.753179734
6.021450108	-0.823790764
