ntest_step
    1.159998      0.2061479    
    1.157230      0.2061256    
    1.153634      0.2060855    
    1.149642      0.2060420    
    1.145339      0.2059898    
    1.140819      0.2059369    
    1.136163      0.2058799    
    1.131425      0.2058234    
    1.126641      0.2057639    
    1.121832      0.2057055    
    1.117008      0.2056462    
    1.112176      0.2055854    
    1.107339      0.2055260    
    1.102500      0.2054656    
    1.097658      0.2054046    
    1.092815      0.2053443    
    1.087971      0.2052834    
    1.083128      0.2052220    
    1.078287      0.2051608    
    1.073452      0.2051002    
    1.068626      0.2050401    
    1.063818      0.2049777    
    1.059032      0.2049120    
    1.054282      0.2048518    
    1.049574      0.2048049    
    1.044933      0.2047553    
    1.040389      0.2046757    
    1.035948      0.2045706    
    1.031661      0.2045005    
    1.027531      0.2045439    
    1.023449      0.2047456    
    1.019281      0.2051004    
    1.014947      0.2055567    
    1.010494      0.2060357    
    1.005973      0.2064855    
    1.001370      0.2069025    
   0.9966917      0.2073073    
   0.9919694      0.2077197    
   0.9872163      0.2081465    
   0.9824341      0.2085830    
   0.9776335      0.2090229    
   0.9728261      0.2094631    
   0.9680204      0.2099013    
   0.9632169      0.2103350    
   0.9584156      0.2107662    
   0.9536189      0.2112004    
   0.9488267      0.2116391    
   0.9440390      0.2120752    
   0.9392572      0.2125042    
   0.9344821      0.2129326    
   0.9297176      0.2133686    
   0.9249625      0.2138078    
   0.9202211      0.2142361    
   0.9154938      0.2146531    
   0.9107902      0.2150754    
   0.9061263      0.2155075    
   0.9015158      0.2159265    
   0.8969862      0.2163170    
   0.8925771      0.2167118    
   0.8883135      0.2171720    
   0.8841239      0.2177361    
   0.8799509      0.2183920    
   0.8758247      0.2191134    
   0.8717888      0.2199214    
   0.8677927      0.2208733    
   0.8637033      0.2219859    
   0.8594655      0.2231838    
   0.8551653      0.2243656    
   0.8508157      0.2255445    
   0.8464882      0.2267539    
   0.8421776      0.2279764    
   0.8378983      0.2291327    
   0.8335798      0.2302179    
   0.8292420      0.2312907    
   0.8249094      0.2324101    
   0.8206004      0.2335339    
   0.8163155      0.2345812    
   0.8119809      0.2355660    
   0.8076250      0.2365636    
   0.8032773      0.2376266    
   0.7989021      0.2387358    
   0.7945772      0.2398474    
   0.7903759      0.2409824    
   0.7862807      0.2421792    
   0.7822722      0.2434340    
   0.7783789      0.2447418    
   0.7746072      0.2461437    
   0.7708915      0.2476957    
   0.7671387      0.2493928    
   0.7633629      0.2511429    
   0.7596989      0.2529077    
   0.7561640      0.2547595    
   0.7526979      0.2566360    
   0.7493754      0.2584096    
   0.7463141      0.2601483    
   0.7434991      0.2619008    
   0.7409200      0.2635589    
   0.7386538      0.2651048    
   0.7367108      0.2666239    
   0.7350299      0.2681262    
   0.7335572      0.2695645    
   0.7322684      0.2709105    
   0.7311462      0.2721582    
   0.7301695      0.2733085    
   0.7293185      0.2743667    
   0.7285794      0.2753443    
   0.7279434      0.2762560    
   0.7274042      0.2771155    
   0.7269539      0.2779323    
   0.7265798      0.2787095    
   0.7262655      0.2794470    
   0.7259951      0.2801442    
   0.7257580      0.2808016    
   0.7255510      0.2814224    
   0.7253778      0.2820128    
   0.7252504      0.2825787    
   0.7251829      0.2831221    
   0.7251873      0.2836429    
   0.7252677      0.2841462    
   0.7254223      0.2846380    
   0.7256490      0.2851287    
   0.7259404      0.2856213    
   0.7262891      0.2861159    
   0.7266912      0.2866168    
   0.7271469      0.2871289    
   0.7276557      0.2876584    
   0.7282157      0.2882141    
   0.7288235      0.2888081    
   0.7294755      0.2894513    
   0.7301730      0.2901484    
   0.7309314      0.2908887    
   0.7317843      0.2916383    
   0.7327818      0.2923454    
   0.7339596      0.2929773    
   0.7353287      0.2935699    
   0.7368844      0.2942044    
   0.7386168      0.2949431    
   0.7405448      0.2957745    
