DEP duct wall centerline - matched with s8036acw240.dat and s8036ncw240v2.dat
   0.1833599      0.8693292E-01
   0.1943904      0.8858002E-01
   0.2055210      0.9010773E-01
   0.2167410      0.9151731E-01
   0.2280427      0.9281097E-01
   0.2394167      0.9399121E-01
   0.2508525      0.9505997E-01
   0.2623392      0.9601827E-01
   0.2738667      0.9686741E-01
   0.2854262      0.9760790E-01
   0.2970118      0.9823968E-01
   0.3086216      0.9876309E-01
   0.3202558      0.9917944E-01
   0.3319150      0.9949048E-01
   0.3435997      0.9969786E-01
   0.3553066      0.9980291E-01
   0.3670242      0.9980698E-01
   0.3787327      0.9971115E-01
   0.3904170      0.9951264E-01
   0.4020834      0.9920699E-01
   0.4137610      0.9878998E-01
   0.4254822      0.9826491E-01
   0.4372556      0.9763888E-01
   0.4490611      0.9691975E-01
   0.4608662      0.9610921E-01
   0.4726543      0.9520512E-01
   0.4844288      0.9420437E-01
   0.4962072      0.9310581E-01
   0.5080086      0.9190951E-01
   0.5198517      0.9061528E-01
   0.5317521      0.8922636E-01
   0.5437150      0.8774995E-01
   0.5557315      0.8619518E-01
   0.5677808      0.8456881E-01
   0.5798409      0.8287384E-01
   0.5918930      0.8111309E-01
   0.6039256      0.7928890E-01
   0.6159475      0.7740082E-01
   0.6279935      0.7544412E-01
   0.6401079      0.7341950E-01
   0.6522648      0.7135050E-01
   0.6643265      0.6928112E-01
   0.6760811      0.6724718E-01
   0.6873714      0.6524696E-01
   0.6981397      0.6326742E-01
   0.7083886      0.6132485E-01
   0.7180817      0.5951388E-01
   0.7271247      0.5792192E-01
   0.7354394      0.5659567E-01
   0.7430006      0.5545707E-01
   0.7498666      0.5435694E-01
   0.7561412      0.5319776E-01
   0.7619267      0.5191795E-01
   0.7673101      0.5047595E-01
   0.7723815      0.4892853E-01
   0.7772264      0.4749929E-01
   0.7818561      0.4628795E-01
   0.7862035      0.4485716E-01
   0.7904043      0.4290896E-01
   0.7947113      0.4068030E-01
   0.7992085      0.3847522E-01
   0.8038030      0.3641548E-01
   0.8084857      0.3482791E-01
   0.8136657      0.3404746E-01
0.824000372	0.038050118
0.824699152	0.042672524
0.825292302	0.04736031
0.825825098	0.051997793
0.826252265	0.056700655
0.826674406	0.06134819
0.826935589	0.066066128
0.827136418	0.070733764
0.827286946	0.075461754
0.827321792	0.080144467
0.827301311	0.084832205
0.827225501	0.089524968
0.827039037	0.094227783
0.826736891	0.098885321
0.82643977	0.103598187
0.825971641	0.108270801
0.825503512	0.112943415
0.824919702	0.117570753
0.824285589	0.122258443
0.823535796	0.126900857
0.822725649	0.131492969
0.821804846	0.136095131
0.820828716	0.140702319
0.819797258	0.145314533
0.818645093	0.149826142
0.817442626	0.154398104
0.816179806	0.158919764
0.814801305	0.163396147
0.813422803	0.16787253
0.811873293	0.172308662
0.810323783	0.176744794
0.808658592	0.181135649
0.806938073	0.185531529
0.805096848	0.189826805
0.803255622	0.194122081
0.801303741	0.198427408
0.799291507	0.202682433
0.797163591	0.20689218
0.79503065	0.2110466
0.792782028	0.215155743
0.790478078	0.219269912
0.788113775	0.223333778
0.785684093	0.227292014
0.783148782	0.231315629
0.780603419	0.235228589
0.777942375	0.239096271
0.775220977	0.242913652
0.772444252	0.246736057
0.7702333      0.2479637    
   0.7665082      0.2496491    
   0.7628135      0.2513700    
   0.7592390      0.2531154    
   0.7557911      0.2549240    
   0.7524575      0.2567144    
   0.7493205      0.2584021    
   0.7464586      0.2600316    
   0.7438610      0.2616232    
   0.7415079      0.2631252    
   0.7394147      0.2645289    
   0.7375838      0.2658797    
   0.7359878      0.2672032    
   0.7345865      0.2684895    
   0.7333456      0.2697185    
   0.7322408      0.2708779    
   0.7312561      0.2719652    
   0.7303787      0.2729841    
   0.7295971      0.2739403    
   0.7289011      0.2748400    
   0.7282835      0.2756907    
   0.7277400      0.2765004    
   0.7272684      0.2772770    
   0.7268646      0.2780253    
   0.7265211      0.2787467    
   0.7262257      0.2794398    
   0.7259669      0.2801032    
   0.7257368      0.2807369    
   0.7255345      0.2813429    
   0.7253648      0.2819262    
   0.7252402      0.2824912    
   0.7251748      0.2830392    
   0.7251786      0.2835681    
   0.7252532      0.2840807    
   0.7253917      0.2845830    
   0.7255884      0.2850864    
   0.7258343      0.2855976    
   0.7261218      0.2861167    
   0.7264475      0.2866457    
   0.7268148      0.2871852    
   0.7272291      0.2877332    
   0.7276975      0.2882861    
   0.7282254      0.2888425    
   0.7288169      0.2894024    
   0.7294751      0.2899686    
   0.7302037      0.2905445    
   0.7310082      0.2911335    
   0.7318958      0.2917383    
   0.7328756      0.2923612    
   0.7339584      0.2930032    
   0.7351581      0.2936625    
   0.7364908      0.2943347    
   0.7379748      0.2950160    
   0.7396283      0.2957038    
   0.7414704      0.2963939    
   0.7435219      0.2970769    
   0.7458042      0.2977449    
   0.7483334      0.2983949    
   0.7511187      0.2990191    
   0.7541631      0.2996099    
   0.7574481      0.3001734    
   0.7609245      0.3006967    
   0.7645553      0.3011417    
   0.7683264      0.3014976    
   0.7722129      0.3017681    
   0.7761989      0.3019412    
   0.7802894      0.3020210    
   0.7844723      0.3020227    
   0.7887348      0.3019425    
   0.7930893      0.3017828    
   0.7975360      0.3015638    
   0.8020577      0.3012923    
   0.8066600      0.3009680    
   0.8113501      0.3006114    
   0.8160968      0.3002453    
   0.8208597      0.2998714    
   0.8256209      0.2994856    
   0.8303660      0.2990864    
   0.8350864      0.2986646    
   0.8397975      0.2982098    
   0.8445184      0.2977270    
   0.8492428      0.2972259    
   0.8539577      0.2967033    
   0.8586718      0.2961510    
   0.8633999      0.2955733    
   0.8681347      0.2949796    
   0.8728620      0.2943679    
   0.8775880      0.2937303    
   0.8823282      0.2930693    
   0.8870781      0.2923946    
   0.8918213      0.2917067    
   0.8965598      0.2909973    
   0.9013110      0.2902656    
   0.9060763      0.2895215    
   0.9108374      0.2887700    
   0.9155880      0.2880034    
   0.9203440      0.2872159    
   0.9251147      0.2864151    
   0.9298856      0.2856097    
   0.9346426      0.2847946    
   0.9393967      0.2839607    
   0.9441642      0.2831120    
   0.9489360      0.2822599    
   0.9536949      0.2814036    
   0.9584430      0.2805320    
   0.9632004      0.2796432    
   0.9679628      0.2787512    
   0.9727142      0.2778610    
   0.9774495      0.2769600    
   0.9821829      0.2760420    
   0.9869172      0.2751216    
   0.9916308      0.2742098    
   0.9963120      0.2732932    
    1.000960      0.2723642    
    1.005570      0.2714423    
    1.010113      0.2705451    
    1.014544      0.2696586    
    1.018832      0.2687763    
    1.022926      0.2679384    
    1.026782      0.2671638    
    1.030304      0.2663895    
    1.033513      0.2654740    
    1.036540      0.2642850    
    1.039568      0.2627874    
    1.042742      0.2610720    
    1.046055      0.2593413    
    1.049566      0.2576622    
    1.053341      0.2559768    
    1.057313      0.2542187    
    1.061408      0.2523670    
    1.065617      0.2504496    
    1.069890      0.2485051    
    1.074196      0.2465278    
    1.078533      0.2445208    
    1.082898      0.2425076    
    1.087276      0.2404911    
    1.091656      0.2384682    
    1.096030      0.2364577    
    1.100409      0.2344629    
    1.104782      0.2324789    
    1.109136      0.2305199    
    1.113480      0.2285924    
    1.117815      0.2266899    
    1.122128      0.2248221    
    1.126424      0.2229968    
    1.130698      0.2212106    
    1.134930      0.2194762    
    1.139114      0.2178016    
    1.143217      0.2161942    
    1.147203      0.2146740    
    1.151021      0.2132527    
    1.154617      0.2119512    
    1.157935      0.2107812    
    1.160575      0.2098936    
