-0.0026081	0.0207404
-0.0043556	0.0183590
-0.0060009	0.0157826
-0.0076555	0.0132105
-0.0092223	0.0105843
-0.0107328	0.0079252
-0.0121802	0.0052311
-0.0135688	0.0025065
-0.0149002	-0.0002464
-0.0161771	-0.0030249
-0.0174023	-0.0058271
-0.0185785	-0.0086504
-0.0197085	-0.0114926
-0.0207951	-0.0143512
-0.0218412	-0.0172240
-0.0228502	-0.0201098
-0.0238251	-0.0230072
-0.0247693	-0.0259150
-0.0256860	-0.0288322
-0.0265783	-0.0317574
-0.0274492	-0.0346895
-0.0283021	-0.0376274
-0.0291399	-0.0405698
-0.0299656	-0.0435156
-0.0307825	-0.0464637
-0.0315935	-0.0494128
-0.0324019	-0.0523626
-0.0332109	-0.0553127
-0.0340236	-0.0582619
-0.0348431	-0.0612093
-0.0356726	-0.0641538
-0.0365150	-0.0670942
-0.0373737	-0.0700295
-0.0382517	-0.0729586
-0.0391523	-0.0758804
-0.0400786	-0.0787939
-0.0410345	-0.0816979
-0.0420214	-0.0845917
-0.0430493	-0.0874718
-0.0440973	-0.0903449
-0.0452647	-0.0931716
-0.0468735	-0.0957643
-0.0489219	-0.0980267
-0.0513057	-0.0999399
-0.0539674	-0.1014429
-0.0568343	-0.1024981
-0.0598339	-0.1030786
-0.0628872	-0.1031693
-0.0659156	-0.1027679
-0.0688404	-0.1018847
-0.0715847	-0.1005430
-0.0740777	-0.0987775
-0.0762547	-0.0966338
-0.0780584	-0.0941684
-0.0794423	-0.0914451
-0.0803705	-0.0885342
-0.0808186	-0.0855124
-0.0807748	-0.0824586
-0.0802419	-0.0794507
-0.0792270	-0.0765685
-0.0777876	-0.0738735
-0.0761582	-0.0712844
-0.0745460	-0.0686856
-0.0729232	-0.0660934
-0.0712980	-0.0635027
-0.0696681	-0.0609149
-0.0680333	-0.0583302
-0.0663937	-0.0557486
-0.0647498	-0.0531697
-0.0631011	-0.0505939
-0.0614472	-0.0480214
-0.0597878	-0.0454525
-0.0581231	-0.0428870
-0.0564531	-0.0403250
-0.0547773	-0.0377668
-0.0530949	-0.0352129
-0.0514061	-0.0326632
-0.0497114	-0.0301174
-0.0480097	-0.0275763
-0.0463000	-0.0250405
-0.0445824	-0.0225102
-0.0428562	-0.0199857
-0.0411216	-0.0174669
-0.0393768	-0.0149552
-0.0376171	-0.0124539
-0.0358505	-0.0099575
-0.0340705	-0.0074707
-0.0322271	-0.0050304
-0.0304384	-0.0025505
-0.0286689	-0.0000592
-0.0266417	0.0022300
-0.0245691	0.0044791
-0.0224351	0.0066699
-0.0202376	0.0087965
-0.0179680	0.0108460
-0.0156203	0.0128063
-0.0131903	0.0146624
-0.0106738	0.0163992
-0.0080713	0.0180050
-0.0053717	0.0194396
-0.0026081	0.0207404
