     1.325758    0.023470
     1.322819    0.021723
     1.318361    0.019185
     1.313838    0.016735
     1.309246    0.014366
     1.304580    0.012070
     1.299839    0.009843
     1.295019    0.007679
     1.290117    0.005573
     1.285131    0.003522
     1.280057    0.001523
     1.274894   -0.000428
     1.269641   -0.002332
     1.264295   -0.004192
     1.258854   -0.006010
     1.253317   -0.007787
     1.247684   -0.009525
     1.241952   -0.011225
     1.236123   -0.012889
     1.230195   -0.014516
     1.224169   -0.016109
     1.218044   -0.017667
     1.211820   -0.019192
     1.205499   -0.020683
     1.199082   -0.022142
     1.192569   -0.023569
     1.185962   -0.024964
     1.179262   -0.026328
     1.172472   -0.027660
     1.165592   -0.028962
     1.158626   -0.030233
     1.151576   -0.031474
     1.144443   -0.032685
     1.137230   -0.033867
     1.129940   -0.035020
     1.122575   -0.036143
     1.115139   -0.037238
     1.107633   -0.038305
     1.100060   -0.039344
     1.092424   -0.040355
     1.084726   -0.041339
     1.076969   -0.042296
     1.069157   -0.043227
     1.061290   -0.044132
     1.053372   -0.045012
     1.045405   -0.045866
     1.037392   -0.046696
     1.029334   -0.047501
     1.021234   -0.048283
     1.013093   -0.049041
     1.004915   -0.049776
     0.996699   -0.050489
     0.988450   -0.051180
     0.980167   -0.051849
     0.971853   -0.052497
     0.963510   -0.053124
     0.955139   -0.053730
     0.946741   -0.054317
     0.938318   -0.054884
     0.929870   -0.055431
     0.921401   -0.055960
     0.912909   -0.056470
     0.904397   -0.056962
     0.895866   -0.057437
     0.887317   -0.057893
     0.878751   -0.058333
     0.870168   -0.058755
     0.861570   -0.059161
     0.852958   -0.059550
     0.844332   -0.059924
     0.835693   -0.060281
     0.827042   -0.060623
     0.818379   -0.060950
     0.809707   -0.061261
     0.801024   -0.061558
     0.792332   -0.061839
     0.783632   -0.062107
     0.774924   -0.062359
     0.766208   -0.062598
     0.757486   -0.062822
     0.748758   -0.063033
     0.740025   -0.063229
     0.731286   -0.063412
     0.722543   -0.063581
     0.713797   -0.063737
     0.705048   -0.063879
     0.696296   -0.064007
     0.687541   -0.064123
     0.678785   -0.064225
     0.670028   -0.064313
     0.661271   -0.064388
     0.652514   -0.064450
     0.643757   -0.064499
     0.635002   -0.064534
     0.626248   -0.064556
     0.617496   -0.064565
     0.608748   -0.064560
     0.600003   -0.064541
     0.591262   -0.064509
     0.582526   -0.064463
     0.573795   -0.064403
     0.565069   -0.064329
     0.556351   -0.064241
     0.547639   -0.064139
     0.538936   -0.064022
     0.530240   -0.063890
     0.521554   -0.063744
     0.512878   -0.063582
     0.504213   -0.063405
     0.495558   -0.063213
     0.486916   -0.063004
     0.478286   -0.062779
     0.469669   -0.062538
     0.461067   -0.062279
     0.452478   -0.062003
     0.443904   -0.061709
     0.435345   -0.061397
     0.426802   -0.061067
     0.418275   -0.060718
     0.409765   -0.060350
     0.401274   -0.059963
     0.392801   -0.059556
     0.384347   -0.059130
     0.375914   -0.058684
     0.367504   -0.058218
     0.359117   -0.057732
     0.350755   -0.057225
     0.342421   -0.056698
     0.334117   -0.056151
     0.325844   -0.055583
     0.317607   -0.054996
     0.309408   -0.054388
     0.301252   -0.053760
     0.293141   -0.053112
     0.285082   -0.052445
     0.277079   -0.051759
     0.269138   -0.051054
     0.261265   -0.050332
     0.253467   -0.049594
     0.245752   -0.048839
     0.238127   -0.048070
     0.230601   -0.047287
     0.223182   -0.046491
     0.215880   -0.045686
     0.208703   -0.044871
     0.201661   -0.044049
     0.194762   -0.043221
     0.188014   -0.042390
     0.181426   -0.041558
     0.175004   -0.040726
     0.168754   -0.039896
     0.162682   -0.039070
     0.156790   -0.038250
     0.151083   -0.037438
     0.145560   -0.036635
     0.140222   -0.035842
     0.135068   -0.035060
     0.130095   -0.034290
     0.125302   -0.033533
     0.120683   -0.032790
     0.116234   -0.032061
     0.111950   -0.031347
     0.107826   -0.030646
     0.103856   -0.029961
     0.100033   -0.029289
     0.096352   -0.028632
     0.092807   -0.027989
     0.089392   -0.027359
     0.086100   -0.026743
     0.082926   -0.026140
     0.079864   -0.025550
     0.076910   -0.024972
     0.074057   -0.024406
     0.071300   -0.023851
     0.068636   -0.023307
     0.066060   -0.022774
     0.063566   -0.022251
     0.061152   -0.021737
     0.058813   -0.021233
     0.056546   -0.020737
     0.054348   -0.020250
     0.052214   -0.019771
     0.050143   -0.019300
     0.048131   -0.018836
     0.046175   -0.018379
     0.044273   -0.017928
     0.042423   -0.017484
     0.040622   -0.017045
     0.038869   -0.016612
     0.037160   -0.016184
     0.035495   -0.015761
     0.033871   -0.015342
     0.032287   -0.014928
     0.030741   -0.014517
     0.029232   -0.014110
     0.027759   -0.013706
     0.026319   -0.013304
     0.024912   -0.012905
     0.023537   -0.012508
     0.022192   -0.012113
     0.020877   -0.011719
     0.019590   -0.011325
     0.018330   -0.010932
     0.017098   -0.010539
     0.015891   -0.010144
     0.014710   -0.009749
     0.013554   -0.009351
     0.012422   -0.008949
     0.011314   -0.008544
     0.010230   -0.008134
     0.009169   -0.007716
     0.008132   -0.007290
     0.007120   -0.006853
     0.006132   -0.006403
     0.005172   -0.005935
     0.004241   -0.005443
     0.003344   -0.004922
     0.002490   -0.004358
     0.001696   -0.003735
     0.000992   -0.003028
     0.000441   -0.002212
     0.000118   -0.001290
     0.000010   -0.000323
    -0.000010    0.000648
     0.000004    0.001623
     0.000064    0.002604
     0.000169    0.003588
     0.000319    0.004573
     0.000517    0.005558
     0.000762    0.006542
     0.001055    0.007521
     0.001396    0.008494
     0.001785    0.009459
     0.002220    0.010416
     0.002701    0.011362
